Info 0    [02:31:21.674] Starting TS Server
Info 334  [02:41:59.133] getCompletionData: Semantic work: 2.953490999992937
Info 335  [02:41:59.136] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.4710350000532344
Info 336  [02:42:00.186] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 337  [02:42:00.232] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 24 structureChanged: false structureIsReused:: Completely Elapsed: 45.80762600002345ms
Info 338  [02:42:00.232] Different program with same set of files
Info 339  [02:42:00.233] getCompletionData: Get current token: 0.005326000042259693
Info 340  [02:42:00.233] getCompletionData: Is inside comment: 0.002849999931640923
Info 341  [02:42:00.233] getCompletionData: Get previous token: 0.04257699998561293
Info 342  [02:42:00.233] getCompletionsAtPosition: isCompletionListBlocker: 0.10193500004243106
Info 343  [02:42:00.234] getCompletionData: Semantic work: 0.8643020000308752
Info 344  [02:42:00.235] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.3318929999368265
Info 345  [02:42:01.756] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 346  [02:42:01.796] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 25 structureChanged: false structureIsReused:: Completely Elapsed: 39.801169999991544ms
Info 347  [02:42:01.796] Different program with same set of files
Info 348  [02:42:02.728] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 349  [02:42:02.782] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 26 structureChanged: false structureIsReused:: Completely Elapsed: 53.782674000016414ms
Info 350  [02:42:02.782] Different program with same set of files
Info 351  [02:42:10.865] Search path: /home/cosmic/learnIT/src
Info 352  [02:42:10.865] For info: /home/cosmic/learnIT/src/App.js :: No config files found.
Info 353  [02:42:10.869] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 354  [02:42:12.071] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1 structureChanged: true structureIsReused:: Not Elapsed: 1201.6613389999839ms
Info 355  [02:42:12.071] Project '/dev/null/inferredProject2*' (Inferred)
Info 356  [02:42:12.071] 	Files (901)

Info 357  [02:42:12.071] -----------------------------------------------
Info 358  [02:42:12.109] AutoImportProviderProject: found 11 root files in 11 dependencies in 34.91922599996906 ms
Info 359  [02:42:12.111] Starting updateGraphWorker: Project: /dev/null/autoImportProviderProject1*
Info 360  [02:42:16.528] Finishing updateGraphWorker: Project: /dev/null/autoImportProviderProject1* Version: 1 structureChanged: true structureIsReused:: Not Elapsed: 4416.748041999992ms
Info 361  [02:42:16.528] Project '/dev/null/autoImportProviderProject1*' (AutoImportProvider)
Info 362  [02:42:16.528] 	Files (1114)

Info 363  [02:42:16.528] -----------------------------------------------
Info 364  [02:42:16.532] `remove Project::
Info 365  [02:42:16.532] Project '/dev/null/inferredProject1*' (Inferred)
Info 366  [02:42:16.532] 	Files (219)

Info 367  [02:42:16.532] -----------------------------------------------
Info 368  [02:47:02.926] Search path: /home/cosmic/learnIT/src/home
Info 369  [02:47:02.926] For info: /home/cosmic/learnIT/src/home/index.js :: No config files found.
Info 370  [07:48:02.273] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 371  [07:48:27.424] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 2 structureChanged: false structureIsReused:: Completely Elapsed: 24441.20938600041ms
Info 372  [07:48:27.424] Different program with same set of files
Err 373   [07:48:29.350] Exception on executing command {"command":"getApplicableRefactors","seq":1130,"type":"request","arguments":{"file":"/home/cosmic/learnIT/src/home/index.js","startLine":82,"startOffset":54,"endLine":82,"endOffset":205}}:

    Debug Failure. Expected 3885 <= 3840

    Error: Debug Failure. Expected 3885 <= 3840
        at assertDiagnosticLocation (/usr/local/lib/node_modules/typescript/lib/tsserver.js:15101:22)
        at Object.createFileDiagnostic (/usr/local/lib/node_modules/typescript/lib/tsserver.js:19847:9)
        at getRangeToExtract (/usr/local/lib/node_modules/typescript/lib/tsserver.js:159594:42)
        at Object.getRefactorActionsToExtractSymbol [as getAvailableActions] (/usr/local/lib/node_modules/typescript/lib/tsserver.js:159365:38)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:149618:30
        at getIterator (/usr/local/lib/node_modules/typescript/lib/tsserver.js:562:23)
        at Object.next (/usr/local/lib/node_modules/typescript/lib/tsserver.js:557:35)
        at Object.arrayFrom (/usr/local/lib/node_modules/typescript/lib/tsserver.js:1309:40)
        at Object.getApplicableRefactors (/usr/local/lib/node_modules/typescript/lib/tsserver.js:149614:23)
        at Object.getApplicableRefactors (/usr/local/lib/node_modules/typescript/lib/tsserver.js:165446:32)
        at IOSession.Session.getApplicableRefactors (/usr/local/lib/node_modules/typescript/lib/tsserver.js:176807:53)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:175283:61)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:177195:88
        at IOSession.Session.executeWithRequestId (/usr/local/lib/node_modules/typescript/lib/tsserver.js:177186:28)
        at IOSession.Session.executeCommand (/usr/local/lib/node_modules/typescript/lib/tsserver.js:177195:33)
        at IOSession.Session.onMessage (/usr/local/lib/node_modules/typescript/lib/tsserver.js:177221:35)
        at Interface.<anonymous> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:179826:31)
        at Interface.emit (node:events:513:28)
        at Interface._onLine (node:readline:491:10)
        at Interface._normalWrite (node:readline:665:12)
        at Socket.ondata (node:readline:272:10)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:315:12)
        at readableAddChunk (node:internal/streams/readable:289:9)
        at Socket.Readable.push (node:internal/streams/readable:228:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Err 374   [07:48:29.375] Exception on executing command {"command":"getApplicableRefactors","seq":1134,"type":"request","arguments":{"file":"/home/cosmic/learnIT/src/home/index.js","startLine":82,"startOffset":54,"endLine":82,"endOffset":206}}:

    Debug Failure. Expected 3886 <= 3840

    Error: Debug Failure. Expected 3886 <= 3840
        at assertDiagnosticLocation (/usr/local/lib/node_modules/typescript/lib/tsserver.js:15101:22)
        at Object.createFileDiagnostic (/usr/local/lib/node_modules/typescript/lib/tsserver.js:19847:9)
        at getRangeToExtract (/usr/local/lib/node_modules/typescript/lib/tsserver.js:159594:42)
        at Object.getRefactorActionsToExtractSymbol [as getAvailableActions] (/usr/local/lib/node_modules/typescript/lib/tsserver.js:159365:38)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:149618:30
        at getIterator (/usr/local/lib/node_modules/typescript/lib/tsserver.js:562:23)
        at Object.next (/usr/local/lib/node_modules/typescript/lib/tsserver.js:557:35)
        at Object.arrayFrom (/usr/local/lib/node_modules/typescript/lib/tsserver.js:1309:40)
        at Object.getApplicableRefactors (/usr/local/lib/node_modules/typescript/lib/tsserver.js:149614:23)
        at Object.getApplicableRefactors (/usr/local/lib/node_modules/typescript/lib/tsserver.js:165446:32)
        at IOSession.Session.getApplicableRefactors (/usr/local/lib/node_modules/typescript/lib/tsserver.js:176807:53)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:175283:61)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:177195:88
        at IOSession.Session.executeWithRequestId (/usr/local/lib/node_modules/typescript/lib/tsserver.js:177186:28)
        at IOSession.Session.executeCommand (/usr/local/lib/node_modules/typescript/lib/tsserver.js:177195:33)
        at IOSession.Session.onMessage (/usr/local/lib/node_modules/typescript/lib/tsserver.js:177221:35)
        at Interface.<anonymous> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:179826:31)
        at Interface.emit (node:events:513:28)
        at Interface._onLine (node:readline:491:10)
        at Interface._normalWrite (node:readline:665:12)
        at Socket.ondata (node:readline:272:10)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:315:12)
        at readableAddChunk (node:internal/streams/readable:289:9)
        at Socket.Readable.push (node:internal/streams/readable:228:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Err 375   [07:48:40.753] Exception on executing command {"command":"getApplicableRefactors","seq":1135,"type":"request","arguments":{"file":"/home/cosmic/learnIT/src/home/index.js","startLine":82,"startOffset":54,"endLine":82,"endOffset":207}}:

    Debug Failure. Expected 3887 <= 3840

    Error: Debug Failure. Expected 3887 <= 3840
        at assertDiagnosticLocation (/usr/local/lib/node_modules/typescript/lib/tsserver.js:15101:22)
        at Object.createFileDiagnostic (/usr/local/lib/node_modules/typescript/lib/tsserver.js:19847:9)
        at getRangeToExtract (/usr/local/lib/node_modules/typescript/lib/tsserver.js:159594:42)
        at Object.getRefactorActionsToExtractSymbol [as getAvailableActions] (/usr/local/lib/node_modules/typescript/lib/tsserver.js:159365:38)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:149618:30
        at getIterator (/usr/local/lib/node_modules/typescript/lib/tsserver.js:562:23)
        at Object.next (/usr/local/lib/node_modules/typescript/lib/tsserver.js:557:35)
        at Object.arrayFrom (/usr/local/lib/node_modules/typescript/lib/tsserver.js:1309:40)
        at Object.getApplicableRefactors (/usr/local/lib/node_modules/typescript/lib/tsserver.js:149614:23)
        at Object.getApplicableRefactors (/usr/local/lib/node_modules/typescript/lib/tsserver.js:165446:32)
        at IOSession.Session.getApplicableRefactors (/usr/local/lib/node_modules/typescript/lib/tsserver.js:176807:53)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:175283:61)
        at /usr/local/lib/node_modules/typescript/lib/tsserver.js:177195:88
        at IOSession.Session.executeWithRequestId (/usr/local/lib/node_modules/typescript/lib/tsserver.js:177186:28)
        at IOSession.Session.executeCommand (/usr/local/lib/node_modules/typescript/lib/tsserver.js:177195:33)
        at IOSession.Session.onMessage (/usr/local/lib/node_modules/typescript/lib/tsserver.js:177221:35)
        at Interface.<anonymous> (/usr/local/lib/node_modules/typescript/lib/tsserver.js:179826:31)
        at Interface.emit (node:events:513:28)
        at Interface._onLine (node:readline:491:10)
        at Interface._normalWrite (node:readline:665:12)
        at Socket.ondata (node:readline:272:10)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:315:12)
        at readableAddChunk (node:internal/streams/readable:289:9)
        at Socket.Readable.push (node:internal/streams/readable:228:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Info 376  [08:14:46.897] Search path: /home/cosmic/learnIT/src/navbar
Info 377  [08:14:46.922] For info: /home/cosmic/learnIT/src/navbar/timer.js :: No config files found.
Info 378  [08:14:56.507] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 379  [08:14:56.603] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 3 structureChanged: false structureIsReused:: Completely Elapsed: 95.69588899984956ms
Info 380  [08:14:56.603] Different program with same set of files
Info 381  [08:14:56.604] getCompletionData: Get current token: 0.013069000095129013
Info 382  [08:14:56.604] getCompletionData: Is inside comment: 0.004298999905586243
Info 383  [08:14:56.604] getCompletionData: Get previous token: 0.07508099917322397
Info 384  [08:14:56.605] getCompletionsAtPosition: isCompletionListBlocker: 0.31752000004053116
Info 385  [08:14:56.849] getCompletionData: Semantic work: 244.0300239995122
Info 386  [08:14:56.874] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 23.900868999771774
Info 387  [08:14:56.880] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 388  [08:14:56.958] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 4 structureChanged: false structureIsReused:: Completely Elapsed: 77.32200999930501ms
Info 389  [08:14:56.958] Different program with same set of files
Info 390  [08:14:56.958] getCompletionData: Get current token: 0.009684999473392963
Info 391  [08:14:56.958] getCompletionData: Is inside comment: 0.0031729992479085922
Info 392  [08:14:56.958] getCompletionData: Get previous token: 0.062250000424683094
Info 393  [08:14:56.958] getCompletionsAtPosition: isCompletionListBlocker: 0.014130999334156513
Info 394  [08:14:57.098] getCompletionData: Semantic work: 139.4845329998061
Info 395  [08:14:57.142] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 42.35571400076151
Info 396  [08:14:58.687] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 397  [08:14:58.796] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 5 structureChanged: false structureIsReused:: Completely Elapsed: 108.51507900003344ms
Info 398  [08:14:58.796] Different program with same set of files
Info 399  [08:14:58.797] getCompletionData: Get current token: 0.027716999873518944
Info 400  [08:14:58.797] getCompletionData: Is inside comment: 0.004790999926626682
Info 401  [08:14:58.797] getCompletionData: Get previous token: 0.12946700025349855
Info 402  [08:14:58.797] getCompletionsAtPosition: isCompletionListBlocker: 0.01909899991005659
Info 403  [08:14:58.918] getCompletionData: Semantic work: 120.80801899917424
Info 404  [08:14:58.936] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.206015999428928
Info 405  [08:14:58.946] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 406  [08:14:59.025] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 6 structureChanged: false structureIsReused:: Completely Elapsed: 78.57373800035566ms
Info 407  [08:14:59.025] Different program with same set of files
Info 408  [08:14:59.025] getCompletionData: Get current token: 0.01495400071144104
Info 409  [08:14:59.025] getCompletionData: Is inside comment: 0.0034800004214048386
Info 410  [08:14:59.026] getCompletionData: Get previous token: 0.06221500039100647
Info 411  [08:14:59.026] getCompletionsAtPosition: isCompletionListBlocker: 0.014839000068604946
Info 412  [08:14:59.111] getCompletionData: Semantic work: 85.72198399994522
Info 413  [08:14:59.129] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.559216999448836
Info 414  [08:14:59.174] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 415  [08:14:59.221] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 7 structureChanged: false structureIsReused:: Completely Elapsed: 46.50252699945122ms
Info 416  [08:14:59.221] Different program with same set of files
Info 417  [08:14:59.221] getCompletionData: Get current token: 0.01569500006735325
Info 418  [08:14:59.221] getCompletionData: Is inside comment: 0.0036270003765821457
Info 419  [08:14:59.221] getCompletionData: Get previous token: 0.06046199984848499
Info 420  [08:14:59.221] getCompletionsAtPosition: isCompletionListBlocker: 0.013338000513613224
Info 421  [08:14:59.330] getCompletionData: Semantic work: 108.12593599967659
Info 422  [08:14:59.347] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.39558600075543
Info 423  [08:14:59.355] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 424  [08:14:59.404] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 8 structureChanged: false structureIsReused:: Completely Elapsed: 49.029605000279844ms
Info 425  [08:14:59.404] Different program with same set of files
Info 426  [08:14:59.405] getCompletionData: Get current token: 0.01439599972218275
Info 427  [08:14:59.405] getCompletionData: Is inside comment: 0.0030979998409748077
Info 428  [08:14:59.405] getCompletionData: Get previous token: 0.0603180006146431
Info 429  [08:14:59.405] getCompletionsAtPosition: isCompletionListBlocker: 0.015022999607026577
Info 430  [08:14:59.507] getCompletionData: Semantic work: 102.4955279994756
Info 431  [08:14:59.528] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 19.243177000433207
Info 432  [08:15:00.589] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 433  [08:15:00.637] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 9 structureChanged: false structureIsReused:: Completely Elapsed: 47.5863269995898ms
Info 434  [08:15:00.637] Different program with same set of files
Info 435  [08:15:00.738] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 436  [08:15:00.807] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 10 structureChanged: false structureIsReused:: Completely Elapsed: 69.19154300075024ms
Info 437  [08:15:00.807] Different program with same set of files
Info 438  [08:15:00.889] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 439  [08:15:00.931] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 11 structureChanged: false structureIsReused:: Completely Elapsed: 42.30508099962026ms
Info 440  [08:15:00.931] Different program with same set of files
Info 441  [08:15:00.932] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 442  [08:15:00.967] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 12 structureChanged: false structureIsReused:: Completely Elapsed: 35.52626300044358ms
Info 443  [08:15:00.967] Different program with same set of files
Info 444  [08:15:00.968] getCompletionData: Get current token: 0.01331500057131052
Info 445  [08:15:00.968] getCompletionData: Is inside comment: 0.003561999648809433
Info 446  [08:15:00.968] getCompletionData: Get previous token: 0.06520000007003546
Info 447  [08:15:00.968] getCompletionsAtPosition: isCompletionListBlocker: 0.013635000213980675
Info 448  [08:15:01.075] getCompletionData: Semantic work: 107.33322599995881
Info 449  [08:15:01.130] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.115214000456035
Info 450  [08:15:02.337] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 451  [08:15:02.376] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 13 structureChanged: false structureIsReused:: Completely Elapsed: 39.26853400003165ms
Info 452  [08:15:02.376] Different program with same set of files
Info 453  [08:15:02.476] Format host information updated
Info 454  [08:15:02.476] Format host information updated
Info 455  [08:15:02.478] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 456  [08:15:02.521] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 14 structureChanged: false structureIsReused:: Completely Elapsed: 43.69784200005233ms
Info 457  [08:15:02.521] Different program with same set of files
Info 458  [08:15:02.630] getCompletionData: Get current token: 0.0434599993750453
Info 459  [08:15:02.630] getCompletionData: Is inside comment: 0.009066000580787659
Info 460  [08:15:02.630] getCompletionData: Get previous token: 0.06415800005197525
Info 461  [08:15:02.630] getCompletionsAtPosition: isCompletionListBlocker: 0.014732999727129936
Info 462  [08:15:02.634] getCompletionData: Semantic work: 3.368098999373615
Info 463  [08:15:02.642] getCompletionData: Get current token: 0.023903999477624893
Info 464  [08:15:02.642] getCompletionData: Is inside comment: 0.006142000667750835
Info 465  [08:15:02.642] getCompletionData: Get previous token: 0.057271999306976795
Info 466  [08:15:02.642] getCompletionsAtPosition: isCompletionListBlocker: 0.018957000225782394
Info 467  [08:15:02.647] getCompletionData: Semantic work: 4.638496000319719
Info 468  [08:15:03.898] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 469  [08:15:03.939] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 15 structureChanged: false structureIsReused:: Completely Elapsed: 40.68296100012958ms
Info 470  [08:15:03.939] Different program with same set of files
Info 471  [08:15:06.156] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 472  [08:15:06.204] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 16 structureChanged: false structureIsReused:: Completely Elapsed: 47.348191999830306ms
Info 473  [08:15:06.204] Different program with same set of files
Info 474  [08:15:07.429] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 475  [08:15:07.470] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 17 structureChanged: false structureIsReused:: Completely Elapsed: 41.11081799957901ms
Info 476  [08:15:07.471] Different program with same set of files
Info 477  [08:15:07.471] getCompletionData: Get current token: 0.011102999560534954
Info 478  [08:15:07.471] getCompletionData: Is inside comment: 0.003138999454677105
Info 479  [08:15:07.471] getCompletionData: Get previous token: 0.06286100018769503
Info 480  [08:15:07.471] getCompletionsAtPosition: isCompletionListBlocker: 0.0042319996282458305
Info 481  [08:15:07.571] getCompletionData: Semantic work: 99.4826680002734
Info 482  [08:15:07.586] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.033200999721885
Info 483  [08:15:07.593] getCompletionData: Get current token: 0.010982999578118324
Info 484  [08:15:07.593] getCompletionData: Is inside comment: 0.00345699954777956
Info 485  [08:15:07.593] getCompletionData: Get previous token: 0.12387899961322546
Info 486  [08:15:07.593] getCompletionsAtPosition: isCompletionListBlocker: 0.003580000251531601
Info 487  [08:15:07.597] getCompletionData: Semantic work: 4.212121999822557
Info 488  [08:15:07.604] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.75046500004828
Info 489  [08:15:07.606] getCompletionData: Get current token: 0.011334999464452267
Info 490  [08:15:07.606] getCompletionData: Is inside comment: 0.0037789996713399887
Info 491  [08:15:07.606] getCompletionData: Get previous token: 0.06009299959987402
Info 492  [08:15:07.606] getCompletionsAtPosition: isCompletionListBlocker: 0.0037980005145072937
Info 493  [08:15:07.612] getCompletionData: Semantic work: 5.9871980007737875
Info 494  [08:15:07.620] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.277083000168204
Info 495  [08:15:07.624] getCompletionData: Get current token: 0.022354000248014927
Info 496  [08:15:07.624] getCompletionData: Is inside comment: 0.005849999375641346
Info 497  [08:15:07.624] getCompletionData: Get previous token: 0.11110799945890903
Info 498  [08:15:07.624] getCompletionsAtPosition: isCompletionListBlocker: 0.006624999456107616
Info 499  [08:15:07.630] getCompletionData: Semantic work: 5.135967000387609
Info 500  [08:15:07.635] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.40434099920094
Info 501  [08:15:07.636] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 502  [08:15:07.679] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 18 structureChanged: false structureIsReused:: Completely Elapsed: 42.42879500053823ms
Info 503  [08:15:07.679] Different program with same set of files
Info 504  [08:15:07.680] getCompletionData: Get current token: 0.01069599948823452
Info 505  [08:15:07.680] getCompletionData: Is inside comment: 0.002696000039577484
Info 506  [08:15:07.680] getCompletionData: Get previous token: 0.06130500044673681
Info 507  [08:15:07.680] getCompletionsAtPosition: isCompletionListBlocker: 0.003892999142408371
Info 508  [08:15:07.783] getCompletionData: Semantic work: 103.23332700040191
Info 509  [08:15:07.794] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.35340700019151
Info 510  [08:15:08.923] getCompletionData: Get current token: 0.010604999959468842
Info 511  [08:15:08.924] getCompletionData: Is inside comment: 0.004122000187635422
Info 512  [08:15:08.925] getCompletionData: Get previous token: 0.0662679998204112
Info 513  [08:15:08.925] getCompletionsAtPosition: isCompletionListBlocker: 0.004979000426828861
Info 514  [08:15:08.930] getCompletionData: Semantic work: 5.093960999511182
Info 515  [08:15:08.935] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.5203550001606345
Info 516  [08:15:08.937] getCompletionData: Get current token: 0.014557999558746815
Info 517  [08:15:08.937] getCompletionData: Is inside comment: 0.0036150002852082253
Info 518  [08:15:08.937] getCompletionData: Get previous token: 0.0646730000153184
Info 519  [08:15:08.937] getCompletionsAtPosition: isCompletionListBlocker: 0.004599999636411667
Info 520  [08:15:08.945] getCompletionData: Semantic work: 7.613657000474632
Info 521  [08:15:08.954] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.115415000356734
Info 522  [08:15:08.957] getCompletionData: Get current token: 0.02341299969702959
Info 523  [08:15:08.957] getCompletionData: Is inside comment: 0.006372000090777874
Info 524  [08:15:08.957] getCompletionData: Get previous token: 0.15679700020700693
Info 525  [08:15:08.957] getCompletionsAtPosition: isCompletionListBlocker: 0.006497000344097614
Info 526  [08:15:08.962] getCompletionData: Semantic work: 4.991345000453293
Info 527  [08:15:08.970] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.201940999366343
Info 528  [08:15:08.972] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 529  [08:15:09.010] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 19 structureChanged: false structureIsReused:: Completely Elapsed: 38.709236999973655ms
Info 530  [08:15:09.010] Different program with same set of files
Info 531  [08:15:09.011] getCompletionData: Get current token: 0.028880000114440918
Info 532  [08:15:09.011] getCompletionData: Is inside comment: 0.0049430001527071
Info 533  [08:15:09.011] getCompletionData: Get previous token: 0.14200100023299456
Info 534  [08:15:09.012] getCompletionsAtPosition: isCompletionListBlocker: 0.005462999455630779
Info 535  [08:15:09.116] getCompletionData: Semantic work: 104.10039100050926
Info 536  [08:15:09.121] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.233761999756098
Info 537  [08:15:14.731] Format host information updated
Info 538  [08:15:14.732] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 539  [08:15:14.779] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 20 structureChanged: false structureIsReused:: Completely Elapsed: 47.68213200010359ms
Info 540  [08:15:14.779] Different program with same set of files
Info 541  [08:15:14.780] getCompletionData: Get current token: 0.11089500039815903
Info 542  [08:15:14.780] getCompletionData: Is inside comment: 0.024131999351084232
Info 543  [08:15:14.780] getCompletionData: Get previous token: 0.17663100082427263
Info 544  [08:15:14.781] getCompletionsAtPosition: isCompletionListBlocker: 0.006541000679135323
Info 545  [08:15:14.879] getCompletionData: Semantic work: 98.25129600055516
Info 546  [08:15:14.912] Format host information updated
Info 547  [08:15:14.922] getCompletionData: Get current token: 0.06601599976420403
Info 548  [08:15:14.922] getCompletionData: Is inside comment: 0.012400000356137753
Info 549  [08:15:14.922] getCompletionData: Get previous token: 0.12965499982237816
Info 550  [08:15:14.923] getCompletionsAtPosition: isCompletionListBlocker: 0.00916100014001131
Info 551  [08:15:14.929] getCompletionData: Semantic work: 5.9788509998470545
Info 552  [08:15:16.853] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 553  [08:15:16.894] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 40.622185999527574ms
Info 554  [08:15:16.894] Different program with same set of files
Info 555  [08:15:18.045] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 556  [08:15:18.088] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 22 structureChanged: false structureIsReused:: Completely Elapsed: 43.46525500062853ms
Info 557  [08:15:18.088] Different program with same set of files
Info 558  [08:15:18.217] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 559  [08:15:18.266] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 23 structureChanged: false structureIsReused:: Completely Elapsed: 48.3977300003171ms
Info 560  [08:15:18.266] Different program with same set of files
Info 561  [08:15:19.397] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 562  [08:15:19.436] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 24 structureChanged: false structureIsReused:: Completely Elapsed: 38.18400599993765ms
Info 563  [08:15:19.436] Different program with same set of files
Info 564  [08:15:20.521] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 565  [08:15:20.562] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 25 structureChanged: false structureIsReused:: Completely Elapsed: 41.68328999914229ms
Info 566  [08:15:20.562] Different program with same set of files
Info 567  [08:15:20.563] Format host information updated
Info 568  [08:15:20.563] Format host information updated
Info 569  [08:15:20.567] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 570  [08:15:20.609] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 26 structureChanged: false structureIsReused:: Completely Elapsed: 42.040396000258625ms
Info 571  [08:15:20.609] Different program with same set of files
Info 572  [08:15:21.837] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 573  [08:15:21.875] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 27 structureChanged: false structureIsReused:: Completely Elapsed: 38.29887800011784ms
Info 574  [08:15:21.875] Different program with same set of files
Info 575  [08:15:32.743] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
